"YKL105C_dma2844" "YJL012C_dma2460" "YMR020W_dma3647" "YOL150C_dma4408" "YDR502C_dma5259" "YBL010C_dma88" "YJL060W_dma2477" "YMR326C_dma3914" "YIL035C_dma2280" "YDR169C_dma955" "YBR170C_dma336" "YFL007W_dma5286" "YFL006W_dma1487" "YPL239W_dma4962" "YGL085W_dma1667" "YOR105W_dma4532" "YDL033C_dma630" "YBR044C_dma206" "YCR063W_dma586" "YHR049W_dma2118" "YKL148C_dma2862" "YLL041C_dma3054" "YOL071W_dma4366" "YPL262W_dma5014" "YDR178W_dma951" "YDL124W_dma699" "YBR230C_dma401" "YOL055C_dma4334" "YER132C_dma1423" "YDL114W_dma706" "YCL013W_dma475" "YDR516C_dma1233" "YOR092W_dma4517" "YOL126C_dma4395" "YCL028W_dma501" "YER072W_dma1375" "YDR475C_dma1192" "YER042W_dma1337" "YHR016C_dma2098" "YKL151C_dma2859" "YKL149C_dma2861" "YOL064C_dma4348" "YJL121C_dma2516" "YJL120W_dma5179" "YLR089C_dma3191" "YHR139C-A_dma2176" "YGR212W_dma1978" "YOL086C_dma5363" "YOL087C_dma4380" "YCL025C_dma469" "YIR023W_dma2435" "YBR289W_dma449" "YHL025W_dma2060" "YJL175W_dma2564" "YDR463W_dma1199" "YBR068C_dma231" "YHR006W_dma2080" "YFL049W_dma1504" "YDR073W_dma888" "YDR128W_dma915" "YBL104C_dma173" "YKL176C_dma2888" "YML121W_dma3622" "YKR007W_dma2921" "YBR076W_dma247" "YDR508C_dma1216" "YDR509W_dma1215" "YMR304W_dma3909" "YLR436C_dma3485" "YDL172C_dma735" "YDL173W_dma734" "YHR178W_dma2213" "YGL023C_dma1597" "YJR066W_dma5319" "YJR139C_dma2730" "YDR157W_dma939" "YER052C_dma1350" "YDR158W_dma938" "YOR184W_dma4596" "YGR208W_dma1958" "YHR009C_dma2079" "YCL062W_dma521" "YCL063W_dma520" "YJL057C_dma2480" "YOR333C_dma5347" "YOR334W_dma4739" "YPL060W_dma4801" "YKL106W_dma2843" "YLR374C_dma3419" "YLR373C_dma3420" "YGR071C_dma1840" "YMR085W_dma3674" "YGL202W_dma1739" "YIL012W_dma2251" "YKR099W_dma3018" "YDL106C_dma688" "YDL181W_dma749" "YDL182W_dma748" "YDL183C_dma747" "YBR291C_dma447" "YDL131W_dma715" "YOL067C_dma4346" "YGL252C_dma1770" "YOL027C_dma4299" "YNL037C_dma3972" "YOR135C_dma4556" "YOR136W_dma4555" "YNL063W_dma3980" "YNR055C_dma4270" "YGL059W_dma1621" "YOR276W_dma4676" "YOR277C_dma4675" "YOR197W_dma4631" "YKL171W_dma2891" "YGL051W_dma1627" "YGR268C_dma2011" "YOR255W_dma4666" "YMR247C_dma3860" "YDL175C_dma755" "YPR157W_dma5144" "YOL107W_dma4388" "YPL200W_dma4941" "YBR040W_dma210" "YLL019C_dma3044" "YLL020C_dma3043" "YDR436W_dma1167" "YMR265C_dma3868" "YLR020C_dma3111" "YNR047W_dma4252" "YHR132W-A_dma2161" "YLR219W_dma3286" "YOL136C_dma4413" "YNL156C_dma4052" "YPL187W_dma4928" "YPL208W_dma4934" "YLR450W_dma3497" "YML075C_dma3580" "YGR282C_dma2005" "YML017W_dma3519" "YJR131W_dma2735" "YJR150C_dma2745" "YIL037C_dma2278" "YOR029W_dma4463" "YNL045W_dma3967" "YOL114C_dma4404" "YGL199C_dma1718" "YOL109W_dma4386" "YNL104C_dma4015" "YMR104C_dma3707" "YJR116W_dma2702" "YHR195W_dma2225" "YHR176W_dma2214" "YKL005C_dma2740" "YDR476C_dma1191" "YJR125C_dma2718" "YGR256W_dma1994" "YNL115C_dma4010" "YFL033C_dma5267" "YJL162C_dma2550" "YKR102W_dma3015" "YKL221W_dma2926" "YLR118C_dma3216" "YPL245W_dma4958" "YBR149W_dma305" "YBR186W_dma345" "YBR008C_dma189" "YCR106W_dma623" "YHR143W_dma2173" "YDR479C_dma1190" "YLR324W_dma3368" "YIL114C_dma2361" "YLR012C_dma3119" "YMR302C_dma3889" "YLL051C_dma3091" "YIR035C_dma2447" "YJR010W_dma2607" "YJR096W_dma2669" "YJL161W_dma2551" "YHR153C_dma2191" "YIL113W_dma2362" "YMR095C_dma3691" "YMR096W_dma3690" "YBR218C_dma367" "YOR316C_dma4725" "YJL065C_dma2474" "YJL064W_dma2475" "YOR304W_dma4700" "YGL133W_dma1691" "YOR097C_dma4514" "YPR063C_dma5074" "YKL174C_dma2890" "YOL155C_dma4427" "YOL159C_dma4425" "YNL134C_dma4042" "YOL158C_dma4426" "YMR145C_dma3756" "YKL178C_dma2886" "YHR103W_dma2139" "YKL163W_dma2874" "YDL168W_dma739"
"YKR085C_damp1182" -0.36315 0.39005 0.00675000000000003 0.76985 0.89135 0.74665 0.8074 0.0700000000000001 -0.54715 0.00360000000000005 -0.8612 -0.61015 -0.9708 -0.24025 -0.98575 -0.56485 0.64685 -0.7191 -0.99745 -0.90335 0.77795 -0.22505 -0.36635 0.0427500000000001 -0.21085 0.4858 -0.0983499999999999 -0.0126499999999999 -0.9867 0.53665 -0.3363 0.66555 0.2972 0.99605 -0.5775 0.50765 0.1586 -0.5783 0.13515 -0.29115 -0.8478 -0.6363 0.10975 -0.7482 0.13345 0.17335 0.9665 0.4844 0.73655 -0.23055 -0.4871 -0.3336 0.77185 0.36185 -0.9716 0.31945 -0.16525 0.4122 -0.44005 0.4364 -0.34915 -0.6955 -0.97 0.62985 -0.37145 -0.0728 -0.73355 0.2165 0.49095 0.88835 0.5075 -0.02565 0.7563 -0.57535 -0.4081 -0.70995 -0.1591 0.5728 -0.7077 0.27485 -0.6903 -0.0891 0.35945 0.0531000000000001 0.63455 0.41585 -0.5482 0.8274 -0.1649 -0.9868 0.428 -0.99085 0.91535 0.18415 0.60225 0.93675 0.8856 0.0629999999999999 0.16055 0.0349000000000002 0.1515 0.79375 0.60355 -0.2984 0.5053 0.78535 0.27975 0.20295 0.20255 -0.46675 -0.5467 -0.1826 0.4057 0.07765 -0.7383 -0.78235 0.0548 -0.9419 -0.90805 0.4323 -0.47075 -0.3076 -0.13965 -0.64885 0.4973 0.4172 -0.45495 0.39655 0.5928 0.98325 0.41775 0.6296 0.95605 0.42275 -0.53715 -0.57325 0.6898 0.27295 -0.70995 0.9994 0.5187 -0.36235 -0.2744 0.3384 0.81635 0.42525 -0.76965 -0.08695 -0.0574 0.75555 -0.9071 -0.0891 0.4836 0.9739 -0.33765 0.27955 0.00619999999999998 0.58805 -0.36725 -0.64825 -0.9563 -0.89835 -0.2802 -0.00334999999999996 -0.60455 -0.1661 0.655 -0.1716 -0.87985 -0.41995 0.16255 0.2698 -0.8643 0.25605 -0.5001 0.1348 0.64755 -0.62675 -0.4392 -0.03735 -0.72725 -0.471 -0.89385 -0.399 0.85165 0.8514 0.92535 -0.42625 0.8921 -0.9186 0.89665 0.93315 0.76095 0.95385 0.20525 -0.03625 0.2197 -0.30625 0.6047 -0.82865
"YKL009W_sn4188" 0.79125 -0.71665 -0.8663 -0.4393 -0.238 0.0315000000000001 -0.3953 -0.7873 -0.5398 0.6482 0.13825 0.21245 0.49495 0.5877 0.39535 -0.6515 0.36675 0.1221 -0.5606 -0.8368 0.51155 -0.21235 0.36175 -0.37935 -0.46485 0.20435 -0.55355 0.77175 -0.6305 -0.1836 -0.4804 -0.448 -0.25 0.54955 0.2564 0.12305 0.2689 -0.89285 -0.129 0.38525 -0.93925 0.0462500000000001 -0.5228 0.7197 0.73415 -0.1792 0.79525 0.1238 -0.9535 0.0160500000000001 0.40165 0.2242 0.0305 -0.56515 -0.95735 0.15455 0.05155 0.5937 0.164 -0.00639999999999996 0.88745 -0.7368 0.1657 0.7143 -0.2397 -0.0712499999999999 0.90955 0.37235 -0.85205 -0.29395 0.5776 0.0206 -0.9852 -0.0330499999999999 0.6947 0.74455 0.8379 0.6074 -0.8699 -0.43635 0.00885000000000002 -0.3313 -0.3186 -0.56605 -0.4178 -0.362 -0.3729 0.84605 -0.353 0.7833 0.7296 -0.5837 0.34145 -0.34985 0.29715 -0.37245 0.0105500000000001 -0.6201 0.33795 0.219 -0.4647 -0.10835 -0.43325 -0.09295 -0.22255 -0.49725 -0.22995 -0.23565 0.0998000000000001 0.74825 -0.4613 -0.2644 0.706 -0.87185 -0.4387 0.0206500000000001 -0.8694 0.5968 -0.29995 0.4058 -0.8078 0.4288 -0.16845 -0.8414 0.18295 -0.85235 -0.0153 -0.6405 -0.05135 -0.5463 -0.4461 -0.1013 -0.11415 0.1416 -0.933 0.22445 -0.0317 -0.08785 0.4362 0.9342 -0.4831 0.10135 -0.89415 -0.2753 0.02715 -0.75945 -0.91745 0.7006 -0.6112 -0.06955 -0.63185 0.94115 0.42775 0.2979 -0.30245 0.6414 -0.8122 -0.84275 0.1881 0.70575 -0.47015 -0.5031 0.5877 0.4054 -0.10055 -0.38705 0.7022 0.73295 -0.48115 0.3565 0.95125 0.6445 0.6391 0.1072 0.45275 0.29255 0.6757 -0.192 0.18525 -0.1047 0.62425 0.1909 0.13605 0.85475 -0.5781 0.96855 -0.57735 -0.6071 0.4366 -0.92165 -0.7175 0.0499500000000002 0.61165 -0.12305 0.6465 0.7172 0.7339 -0.5286 -0.08395 -0.90995
"YIL148W_sn4108" -0.5322 0.7901 -0.56445 0.2352 -0.21815 0.7235 0.0728500000000001 0.80345 0.57675 0.1009 -0.4678 -0.88095 -0.32715 -0.82735 -0.5813 0.4971 -0.93275 0.5629 -0.73065 0.89775 0.36935 -0.2211 0.64725 0.406 0.62375 0.64605 -0.9606 -0.644 0.4792 -0.4852 -0.31845 -0.8978 -0.65965 0.4944 -0.13035 -0.40985 -0.826 -0.6657 0.2034 0.1624 -0.72715 0.4694 0.3559 -0.588 -0.37515 -0.3403 -0.00964999999999994 0.22395 0.2886 -0.1929 -0.7577 0.9957 0.5501 -0.3317 -0.7593 0.7392 -0.5988 0.59935 -0.8373 0.7744 -0.10685 -0.36775 0.05135 -0.3079 0.0700000000000001 -0.83645 -0.69915 0.9993 0.91355 -0.0169499999999999 0.53995 -0.7463 -0.0718 -0.8245 0.11595 -0.901 -0.48335 -0.50145 0.93605 0.2986 -0.15755 -0.7079 -0.5456 0.06565 -0.5089 0.1948 -0.64025 0.28825 0.0177500000000002 -0.30665 0.1801 -0.50075 -0.0049499999999999 -0.9315 0.36405 -0.8136 0.9115 0.178 -0.8291 -0.7358 -0.88645 0.22725 -0.85175 -0.0516 0.1269 0.14815 -0.05445 0.9131 -0.29055 -0.5053 -0.0284 -0.2812 -0.6403 0.914 0.0917000000000001 -0.9113 -0.4113 0.1066 -0.7553 -0.42075 0.3858 0.7736 -0.6698 0.2248 0.71675 -0.29385 -0.80625 -0.03945 -0.67965 -0.1378 0.8234 -0.0965999999999999 -0.18375 -0.96925 0.6545 0.91525 -0.10415 -0.1398 -0.916 -0.57355 0.573 0.47835 0.62685 -0.37165 -0.72715 -0.58445 0.39455 0.5912 -0.7766 0.2047 0.8482 0.2159 -0.98905 -0.6304 -0.33595 0.54345 0.98575 -0.20765 0.17085 0.0620500000000002 0.54485 0.134 -0.12895 -0.2846 0.1399 -0.99375 -0.87915 0.0903 -0.4561 -0.3932 0.212 -0.15415 -0.2465 0.6223 0.27875 -0.944 -0.35565 -0.0632499999999999 0.718 0.87405 -0.102 0.5343 -0.1345 0.04325 -0.80935 -0.2686 -0.19125 0.5312 -0.921 -0.4822 0.80655 0.81025 0.8177 -0.0912499999999999 0.4051 -0.59335 0.82665 -0.27075 0.31 -0.25205
"YKL042W_tsq1121" -0.4607 0.59125 -0.49015 -0.94705 0.21615 0.3679 0.15565 -0.09415 -0.36895 0.5521 -0.3394 0.2243 0.7871 0.91195 0.0524 0.1921 -0.33195 0.77215 -0.72205 0.7154 0.59695 0.0721500000000002 0.7324 0.07925 0.6349 0.0584 0.49965 0.19325 0.4072 -0.56775 0.54995 0.0355000000000001 -0.5326 0.56355 -0.727 0.3774 -0.28825 0.20065 0.1861 0.44715 -0.31385 0.2583 0.92695 -0.28195 0.95805 0.3523 -0.4446 0.76805 0.34525 -0.17905 -0.7167 0.1648 -0.0787 0.5239 -0.8668 -0.4625 -0.9516 0.4303 -0.96285 0.15205 -0.21285 0.88705 -0.1013 0.38575 0.41975 0.7376 0.9246 0.24145 0.1805 0.55935 0.8302 0.31835 0.64725 0.00780000000000003 0.0304500000000001 0.97695 -0.76335 -0.2448 -0.14935 -0.6932 0.69115 -0.5449 -0.8103 0.66535 0.96135 -0.52215 0.50435 -0.2621 -0.3773 -0.0968 0.3246 -0.642 -0.5891 -0.5887 0.96065 0.3555 0.6941 -0.2267 0.24625 0.6422 -0.00464999999999993 -0.4895 0.4827 0.8209 0.4686 0.0918000000000001 0.1611 -0.95925 -0.7639 0.1265 0.83735 0.81335 0.71165 0.10135 -0.42005 -0.52265 -0.4458 -0.35135 0.99495 -0.2821 0.06375 -0.6284 0.955 -0.88685 0.5301 -0.66305 0.7338 0.0357000000000001 -0.69345 -0.7098 0.17085 -0.92335 0.1849 0.0875000000000001 -0.2142 0.624 0.8583 -0.58215 0.81685 -0.53925 0.8164 0.37325 -0.51505 -0.40085 0.66835 0.506 -0.36845 -0.51 -0.3201 -0.3294 -0.2092 0.92505 -0.3276 0.95665 -0.62855 0.7655 -0.2305 0.4381 -0.47385 -0.23745 -0.8933 -0.5172 0.4497 -0.71835 -0.44875 -0.67015 -0.63805 0.2837 -0.2834 -0.4813 -0.24485 0.1325 -0.97645 0.66815 -0.43865 -0.57095 -0.24565 -0.27125 0.7936 0.3226 0.0622 -0.0985999999999999 0.79045 0.0640000000000001 0.8651 -0.9213 0.0491000000000001 0.34395 -0.868 -0.4398 0.1246 0.0954000000000002 0.927 0.79265 -0.99985 0.4684 0.5723 -0.5608 0.47605 0.945
"YKR083C_tsq1118" -0.00974999999999993 -0.5797 0.2548 -0.77135 0.7107 -0.8506 -0.93395 -0.3018 0.84865 0.8878 0.1116 -0.333 0.9506 -0.7133 -0.6893 -0.7283 -0.6939 0.6356 0.37945 -0.827 -0.31385 0.86605 0.86275 -0.6028 0.8269 -0.67615 0.90675 0.9716 -0.92175 -0.84405 -0.2303 0.6184 0.9258 0.2763 -0.81945 -0.91705 0.22925 -0.0288999999999999 0.6295 0.11005 -0.2317 0.0967500000000001 -0.1226 -0.9219 -0.8772 0.3915 -0.79695 -0.89025 0.2834 -0.62395 0.0984500000000001 -0.1614 0.71075 -0.45445 0.0878000000000001 -0.2007 0.71155 0.9844 0.2528 -0.5753 0.1032 -0.27575 0.91515 -0.39235 -0.62915 -0.3464 0.7483 -0.00369999999999993 -0.03935 0.48395 -0.5674 0.95775 -0.68835 -0.076 0.6337 -0.72175 0.0805500000000001 0.90235 -0.1501 -0.99235 0.0362500000000001 -0.91695 0.85965 0.3222 0.89655 0 -0.3523 -0.9715 -0.70105 -0.1221 0.202 0.6888 0.3169 -0.6374 -0.51145 -0.4583 -0.70365 0.92885 0.35235 0.0638000000000001 -0.0328499999999999 0.6361 -0.87055 0.66365 0.52925 -0.73475 0.13555 0.13725 -0.87795 -0.62995 -0.35285 0.51945 0.96105 -0.52735 -0.4037 0.1351 -0.49635 -0.41805 0.96115 0.41505 -0.56895 -0.2582 0.16255 -0.6063 -0.2308 -0.42465 0.9848 -0.7902 -0.8185 -0.6036 0.3457 0.25495 0.56975 -0.5889 -0.93875 0.69945 -0.19575 0.8289 0.42345 0.39555 0.60315 -0.765 0.3689 -0.91605 0.32095 -0.11775 0.55885 -0.0741499999999999 -0.65085 -0.1084 0.3263 -0.45575 -0.5046 0.62735 0.38345 -0.3763 0.3584 -0.26385 0.67885 0.06775 0.5173 -0.4192 0.51225 0.4647 -0.41625 -0.53225 -0.05555 0.34585 -0.87925 0.47275 -0.34365 -0.1583 0.52345 0.558 -0.74005 -0.5711 -0.7512 -0.4715 -0.2613 -0.08895 0.6132 0.74485 0.3402 0.3349 -0.5304 0.73805 0.30505 0.8925 -0.9734 -0.8169 0.0251000000000001 0.8619 0.48915 0.32885 0.5878 0.6803 0.3109 0.7071 -0.3615 -0.04145
"YKL054C_sn2133" 0.7341 0.9526 0.7447 0.26245 -0.0782499999999999 -0.53965 0.7838 -0.2917 0.99435 0.86345 0.4446 -0.50955 0.5027 0.84945 -0.9096 -0.5433 0.9456 -0.1386 -0.61315 -0.77015 -0.34395 0.722 -0.2478 0.4245 -0.801 0.4912 0.7502 -0.40045 -0.36095 0.18225 0.0584500000000001 -0.1099 -0.29785 -0.8783 0.3831 0.62035 0.72325 -0.6682 -0.776 -0.99135 -0.32995 -0.0155 -0.7396 -0.8089 -0.7729 -0.7816 0.0716000000000001 -0.73785 0.0690500000000001 -0.8746 -0.9075 0.81975 0.0165500000000001 0.29275 0.9561 0.9216 -0.48245 -0.6485 -0.2922 -0.0561499999999999 -0.6592 -0.3954 -0.7143 0.8589 -0.8289 0.6039 -0.377 0.1669 -0.42755 -0.8314 0.8483 -0.65755 -0.80075 -0.79815 0.80605 -0.9783 0.36615 0.21675 -0.4406 0.18935 -0.28435 0.67875 0.4866 0.56315 0.78945 0.33925 0.35 0.09605 -0.11695 -0.68125 -0.84905 0.0873000000000002 -0.71265 -0.9308 0.63705 0.2579 0.21245 0.33925 -0.55685 0.3238 -0.59205 -0.0485 -0.3365 -0.2811 -0.0298499999999999 0.7353 0.7024 -0.6364 0.0176499999999999 -0.3329 -0.2 -0.00954999999999995 0.947 -0.64975 0.65415 -0.79735 0.3497 -0.3709 -0.29475 0.1568 0.6579 -0.8602 0.6174 -0.6815 0.0342 0.9526 -0.324 -0.75965 0.893 0.41905 -0.2586 -0.86415 0.0750999999999999 0.0172000000000001 -0.9891 0.23705 -0.82125 -0.84455 -0.68405 0.63815 -0.93575 -0.3541 -0.35405 -0.12 -0.0326 0.9058 -0.19975 0.63825 -0.78735 -0.1067 0.3259 0.87835 -0.8952 -0.60375 -0.9383 -0.6384 0.07935 -0.3072 -0.00159999999999993 -0.24715 -0.59045 -0.412 0.82115 0.2272 0.2726 0.30585 0.5971 -0.9306 -0.0099999999999999 -0.5346 -0.37605 -0.75345 0.9162 0.6257 -0.93265 0.0245 -0.5996 -0.56675 0.05185 -0.51445 -0.8933 -0.5211 -0.90035 -0.00219999999999998 0.5477 0.85785 -0.11755 0.46435 0.4 -0.68565 -0.2313 -0.3176 0.9325 0.4526 0.25315 -0.00309999999999999 0.5663 0.7794 -0.72905 0.5506
"YKL104C_tsq991" -0.20865 0.23875 -0.2142 -0.52695 -0.5777 -0.5134 -0.37825 -0.1664 -0.16245 0.49575 0.11115 -0.3977 -0.29215 -0.33115 0.13695 -0.1246 -0.4455 -0.72855 -0.7202 -0.0405 -0.29865 0.81795 -0.4223 -0.84375 -0.07865 -0.36125 0.9445 -0.59125 -0.9382 -0.0511499999999999 0.99215 0.1795 0.5336 -0.79065 0.00365000000000015 0.31025 0.61945 -0.715 0.82355 0.20545 0.44685 -0.8303 0.5578 -0.18145 -0.00109999999999999 -0.3096 -0.4676 0.2651 0.6499 -0.7509 0.7502 0.83265 0.5373 0.1123 -0.998 0.39585 0.8606 0.8347 -0.15465 0.9852 -0.3908 0.5127 0.46425 -0.602 0.49265 0.68845 0.3619 0.18595 0.98015 -0.516 0.67755 0.24275 0.929 0.80955 0.9582 -0.6858 0.3082 0.1917 0.1383 -0.9157 0.2887 -0.1209 0.5271 0.4791 0.3119 0.24025 -0.32935 -0.53155 -0.0842499999999999 -0.89235 -0.30315 0.04175 0.82485 0.53595 0.0386 -0.0935499999999999 -0.7479 0.51775 0.4503 0.8144 0.27165 0.4223 -0.1995 0.7346 -0.33475 -0.5292 -0.28645 -0.4919 -0.05685 -0.47135 0.7991 0.8894 0.9879 -0.5659 -0.724 -0.6234 0.32005 -0.2523 -0.85965 -0.48465 0.51745 0.1652 -0.9235 0.7381 -0.36875 0.19155 -0.65605 0.2842 0.7304 -0.4526 -0.1754 0.38495 0.84455 0.33185 0.5263 -0.68515 -0.68185 -0.7659 -0.71885 -0.1772 -0.32015 0.20645 0.0419500000000002 0.88355 0.09335 0.6491 0.9546 0.25125 -0.10095 0.8332 0.35125 0.7799 -0.61665 -0.09975 0.79575 0.51395 0.66745 -0.8872 0.2038 0.15715 -0.8308 -0.83415 -0.07755 0.39105 0.4099 0.64945 -0.6365 -0.7222 0.72875 -0.7025 -0.8928 0.3816 -0.20935 0.0494000000000001 0.2843 0.1938 0.2773 0.2165 -0.7193 -0.0171 0.0501500000000001 -0.0122 0.4985 0.2261 -0.9426 -0.0448 -0.43775 -0.0280499999999999 -0.30665 -0.1261 -0.49975 -0.93255 0.00575000000000014 -0.53475 -0.5801 0.1975 0.4546 0.90695 -0.7289 -0.65485
"YKR081C_tsq1327" -0.742 -0.38755 -0.11915 0.1627 -0.22955 -0.7335 0.0656000000000001 0.048 0.6046 -0.8569 -0.8374 0.43235 0.8958 -0.4113 0.2626 0.74975 0.8818 0.5665 -0.8681 -0.2614 0.7038 -0.9621 0.21085 -0.7905 -0.30595 -0.4395 -0.79625 0.2107 0.65935 -0.2523 -0.69075 -0.41205 -0.5472 0.86445 -0.61455 -0.0122 -0.7466 -0.56395 0.3305 0.2188 -0.9619 0.97355 0.36475 0.48455 -0.5311 0.16155 0.64055 -0.4424 0.1622 -0.70155 0.15995 0.38435 0.8732 0.8811 -0.13825 -0.1636 -0.2533 0.24135 -0.47335 0.89425 -0.90945 -0.88015 0.0975000000000001 0.62415 0.5531 -0.6145 -0.77495 -0.5253 0.49655 -0.4958 0.03565 0.10695 0.8598 0.0599000000000001 0.00409999999999999 -0.86995 0.26955 -0.1875 -0.11695 -0.54105 0.63375 -0.8326 0.7537 -0.28295 -0.39305 -0.33325 0.991 0.7242 0.9749 0.11265 0.79145 0.90715 -0.5059 0.3926 0.46375 0.9053 -0.6555 0.10225 -0.93695 0.80925 0.2356 -0.8908 0.82115 0.423 0.11105 -0.50035 -0.33395 -0.4871 0.35085 0.62565 0.3437 -0.79865 -0.4913 -0.6447 -0.9415 0.0329000000000002 -0.8914 0.14625 -0.92035 0.002 -0.1711 -0.2141 -0.45665 0.2492 0.97925 0.4233 0.46685 -0.2706 -0.8071 0.9672 -0.6263 -0.0869 0.58245 0.23275 0.5926 0.8844 -0.5802 -0.53775 0.89455 -0.3402 -0.0982 0.18025 -0.94805 -0.73425 0.2572 0.68765 0.198 0.3206 0.48995 -0.47955 -0.6627 -0.1464 -0.8178 -0.7616 0.17055 0.087 -0.8356 0.5175 -0.4476 0.75915 0.5942 -0.68705 0.88415 0.63025 0.552 -0.98 -0.612 -0.6598 0.47155 0.3524 -0.44735 0.7706 -0.0952999999999999 -0.89665 0.7028 -0.3195 0.38925 0.33565 0.2685 -0.18165 0.796 -0.0408499999999999 -0.78995 -0.72085 0.1752 0.63345 0.5905 -0.3323 0.79145 -0.754 -0.4501 0.696 0.86675 0.91255 0.7143 0.45725 0.7642 0.8893 0.3185 -0.51895
"YKL154W_tsq1163" -0.89865 0.78775 -0.06345 0.0350000000000001 -0.70975 0.80215 0.1669 0.06325 0.50125 -0.53225 0.4028 0.1724 -0.8215 0.19855 -0.4617 -0.5139 0.9427 0.1438 0.0121 -0.9317 -0.6229 0.75535 0.38585 0.6067 -0.55005 -0.65055 -0.2284 -0.0763499999999999 -0.5462 0.2327 0.51355 0.43 0.6571 0.03165 -0.8719 -0.87785 0.6272 -0.691 0.7258 0.16235 -0.00669999999999993 -0.8742 -0.0260499999999999 -0.65025 0.6422 -0.8519 0.6477 -0.8726 0.86055 0.15165 0.10985 -0.13975 -0.7533 -0.0256999999999999 -0.561 -0.10775 -0.52015 0.8549 0.39075 0.13045 0.0457000000000001 -0.415 -0.9067 -0.301 -0.43975 0.71885 -0.77045 0.84235 0.544 0.9059 -0.19825 0.9512 0.15385 -0.74635 -0.2339 0.60035 -0.22835 -0.13325 0.90005 0.524 0.57585 -0.0522499999999999 0.58555 0.6203 0.3358 0.93055 0.156 0.2478 0.48195 -0.72325 0.0960000000000001 0.84575 -0.481 0.3015 -0.7549 0.0198500000000001 0.73625 -0.746 0.5011 0.61775 -0.922 -0.0770999999999999 0.83905 0.7936 -0.87265 0.525 0.5085 0.3505 -0.68215 0.7389 0.3075 -0.13405 0.55265 -0.79495 -0.8569 0.4268 0.656 0.551 -0.34065 -0.81815 0.22715 0.3968 0.9272 -0.79155 0.85905 -0.64535 -0.5582 0.81625 0.75435 -0.52075 -0.5159 -0.27325 0.7487 0.85405 -0.72215 -0.756 0.8223 -0.6377 0.59 -0.47405 0.67795 -0.3406 0.0352000000000001 -0.8547 -0.22515 -0.8495 -0.1789 0.68455 0.9848 0.16785 0.20695 -0.53455 0.11815 -0.53295 -0.83845 -0.44745 -0.73915 -0.3124 -0.61735 -0.84445 -0.85535 0.9055 0.8164 0.1674 0.5216 -0.3579 -0.1029 -0.6622 0.4433 0.5192 -0.4625 0.0441 0.7072 0.80675 0.4912 -0.4322 -0.6641 -0.81295 0.40785 0.1617 -0.56125 -0.673 0.97015 -0.7807 -0.5989 0.7949 0.3349 0.92835 0.0444500000000001 0.80325 0.2808 -0.6474 -0.69295 0.5177 -0.24185 0.92865 -0.67015 0.28685 0.18655 -0.00800000000000001
"YKL144C_tsq1362" -0.10255 -0.32475 -0.02935 0.87005 0.80285 -0.97195 -0.0614 0.21425 0.92385 -0.93485 0.6084 -0.7855 -0.9596 -0.5572 -0.8 -0.774 0.3422 -0.1675 0.5589 0.1255 -0.92315 0.5091 0.90515 0.49285 -0.28835 -0.4132 0.002 0.54065 0.7965 -0.3558 -0.4972 -0.0993499999999999 -0.8194 0.11995 0.13805 0.8984 -0.7583 -0.6286 0.58765 -0.86395 -0.0719 -0.0461499999999999 0.0559000000000001 0.9036 0.22895 -0.0862999999999999 -0.2238 -0.13145 0.44765 0.5637 -0.06065 0.15955 -0.7169 -0.0303 -0.66145 0.2051 -0.1272 0.9363 0.6111 -0.0692999999999999 0.10195 0.9715 -0.0125 -0.4501 0.6634 -0.5368 0.09955 0.58265 0.8884 0.50105 -0.95705 0.78125 -0.56885 -0.5669 0.6832 -0.17795 -0.02245 -0.487 0.67835 -0.5622 0.45055 -0.64705 0.83075 -0.25045 -0.65995 0.5943 -0.9979 -0.9153 0.2874 -0.89175 -0.7643 -0.43195 0.854 0.3813 0.1077 0.90315 0.8284 -0.99535 -0.24795 0.1112 0.47105 0.27995 -0.18375 -0.6912 -0.33725 -0.4435 -0.16145 0.51335 -0.34955 0.821 -0.6027 0.15205 0.01355 0.88165 -0.873 -0.3661 0.0447500000000001 -0.29735 0.3969 0.51325 -0.2327 -0.11225 -0.79275 0.08595 0.6884 -0.6883 -0.74935 -0.0376 0.54625 0.31405 0.8276 -0.8889 -0.6111 -0.1662 -0.74165 -0.4415 -0.02945 -0.5632 -0.95945 0.57995 -0.98635 -0.76925 -0.724 -0.7146 -0.50505 0.5378 0.74825 0.37025 -0.3234 0.06515 0.62315 -0.98005 0.6247 0.68995 0.3314 -0.8079 -0.4427 0.14335 -0.2534 0.388 0.79995 -0.4438 0.89615 0.09775 -0.82165 -0.7006 0.12325 -0.1746 0.30215 -0.1116 -0.17735 0.44895 0.42335 -0.73595 0.27205 0.29985 0.2571 -0.34085 -0.18095 -0.86105 0.90375 0.2058 0.7517 0.33355 -0.5389 -0.76555 -0.19905 -0.0265 -0.5127 -0.53005 -0.4186 0.5774 0.4757 0.806 0.8407 0.1842 -0.95555 -0.72405 0.94035 -0.9183
