"YKL105C_dma2844" "YJL012C_dma2460" "YMR020W_dma3647" "YOL150C_dma4408" "YDR502C_dma5259" "YBL010C_dma88" "YJL060W_dma2477" "YMR326C_dma3914" "YIL035C_dma2280" "YDR169C_dma955" "YBR170C_dma336" "YFL007W_dma5286" "YFL006W_dma1487" "YPL239W_dma4962" "YGL085W_dma1667" "YOR105W_dma4532" "YDL033C_dma630" "YBR044C_dma206" "YCR063W_dma586" "YHR049W_dma2118" "YKL148C_dma2862" "YLL041C_dma3054" "YOL071W_dma4366" "YPL262W_dma5014" "YDR178W_dma951" "YDL124W_dma699" "YBR230C_dma401" "YOL055C_dma4334" "YER132C_dma1423" "YDL114W_dma706" "YCL013W_dma475" "YDR516C_dma1233" "YOR092W_dma4517" "YOL126C_dma4395" "YCL028W_dma501" "YER072W_dma1375" "YDR475C_dma1192" "YER042W_dma1337" "YHR016C_dma2098" "YKL151C_dma2859" "YKL149C_dma2861" "YOL064C_dma4348" "YJL121C_dma2516" "YJL120W_dma5179" "YLR089C_dma3191" "YHR139C-A_dma2176" "YGR212W_dma1978" "YOL086C_dma5363" "YOL087C_dma4380" "YCL025C_dma469" "YIR023W_dma2435" "YBR289W_dma449" "YHL025W_dma2060" "YJL175W_dma2564" "YDR463W_dma1199" "YBR068C_dma231" "YHR006W_dma2080" "YFL049W_dma1504" "YDR073W_dma888" "YDR128W_dma915" "YBL104C_dma173" "YKL176C_dma2888" "YML121W_dma3622" "YKR007W_dma2921" "YBR076W_dma247" "YDR508C_dma1216" "YDR509W_dma1215" "YMR304W_dma3909" "YLR436C_dma3485" "YDL172C_dma735" "YDL173W_dma734" "YHR178W_dma2213" "YGL023C_dma1597" "YJR066W_dma5319" "YJR139C_dma2730" "YDR157W_dma939" "YER052C_dma1350" "YDR158W_dma938" "YOR184W_dma4596" "YGR208W_dma1958" "YHR009C_dma2079" "YCL062W_dma521" "YCL063W_dma520" "YJL057C_dma2480" "YOR333C_dma5347" "YOR334W_dma4739" "YPL060W_dma4801" "YKL106W_dma2843" "YLR374C_dma3419" "YLR373C_dma3420" "YGR071C_dma1840" "YMR085W_dma3674" "YGL202W_dma1739" "YIL012W_dma2251" "YKR099W_dma3018" "YDL106C_dma688" "YDL181W_dma749" "YDL182W_dma748" "YDL183C_dma747" "YBR291C_dma447" "YDL131W_dma715" "YOL067C_dma4346" "YGL252C_dma1770" "YOL027C_dma4299" "YNL037C_dma3972" "YOR135C_dma4556" "YOR136W_dma4555" "YNL063W_dma3980" "YNR055C_dma4270" "YGL059W_dma1621" "YOR276W_dma4676" "YOR277C_dma4675" "YOR197W_dma4631" "YKL171W_dma2891" "YGL051W_dma1627" "YGR268C_dma2011" "YOR255W_dma4666" "YMR247C_dma3860" "YDL175C_dma755" "YPR157W_dma5144" "YOL107W_dma4388" "YPL200W_dma4941" "YBR040W_dma210" "YLL019C_dma3044" "YLL020C_dma3043" "YDR436W_dma1167" "YMR265C_dma3868" "YLR020C_dma3111" "YNR047W_dma4252" "YHR132W-A_dma2161" "YLR219W_dma3286" "YOL136C_dma4413" "YNL156C_dma4052" "YPL187W_dma4928" "YPL208W_dma4934" "YLR450W_dma3497" "YML075C_dma3580" "YGR282C_dma2005" "YML017W_dma3519" "YJR131W_dma2735" "YJR150C_dma2745" "YIL037C_dma2278" "YOR029W_dma4463" "YNL045W_dma3967" "YOL114C_dma4404" "YGL199C_dma1718" "YOL109W_dma4386" "YNL104C_dma4015" "YMR104C_dma3707" "YJR116W_dma2702" "YHR195W_dma2225" "YHR176W_dma2214" "YKL005C_dma2740" "YDR476C_dma1191" "YJR125C_dma2718" "YGR256W_dma1994" "YNL115C_dma4010" "YFL033C_dma5267" "YJL162C_dma2550" "YKR102W_dma3015" "YKL221W_dma2926" "YLR118C_dma3216" "YPL245W_dma4958" "YBR149W_dma305" "YBR186W_dma345" "YBR008C_dma189" "YCR106W_dma623" "YHR143W_dma2173" "YDR479C_dma1190" "YLR324W_dma3368" "YIL114C_dma2361" "YLR012C_dma3119" "YMR302C_dma3889" "YLL051C_dma3091" "YIR035C_dma2447" "YJR010W_dma2607" "YJR096W_dma2669" "YJL161W_dma2551" "YHR153C_dma2191" "YIL113W_dma2362" "YMR095C_dma3691" "YMR096W_dma3690" "YBR218C_dma367" "YOR316C_dma4725" "YJL065C_dma2474" "YJL064W_dma2475" "YOR304W_dma4700" "YGL133W_dma1691" "YOR097C_dma4514" "YPR063C_dma5074" "YKL174C_dma2890" "YOL155C_dma4427" "YOL159C_dma4425" "YNL134C_dma4042" "YOL158C_dma4426" "YMR145C_dma3756" "YKL178C_dma2886" "YHR103W_dma2139" "YKL163W_dma2874" "YDL168W_dma739"
"YKR085C_damp1182" -0.22275 0.5151 -0.5218 0.0125500000000001 -0.7917 -0.70515 -0.8081 -0.4083 0.26945 0.5032 -0.4465 -0.1956 -0.2674 0.5757 0.8974 0.66875 0.106 0.3805 0.90065 0.89205 0.3155 -0.57635 -0.779 -0.14035 -0.81805 -0.69505 -0.22595 -0.18295 -0.8826 0.0994000000000002 -0.39725 0.88285 -0.5008 0.541 0.37575 0.37015 -0.59185 -0.5733 -0.59205 -0.7454 -0.86465 -0.8236 -0.55895 -0.6388 0.2317 0.0446 0.1889 0.65515 -0.5874 -0.0843499999999999 0.34635 -0.08075 0.5525 0.68125 -0.35985 0.4315 -0.0184 -0.28275 0.68985 -0.39945 0.1122 -0.6882 -0.84105 -0.90455 -0.0581499999999999 0.35435 -0.0498 0.153 0.65045 -0.2483 -0.7887 -0.63055 -0.63335 0.4359 -0.71785 -0.391 -0.30635 -0.4543 -0.2774 0.77165 -0.6943 -0.9019 -0.3455 -0.4677 0.7959 0.662 0.44915 -0.78375 -0.12795 -0.0347499999999999 -0.99605 -0.3081 -0.1473 -0.6542 0.7351 0.10025 0.5029 0.8636 0.0534000000000001 0.70145 -0.5214 0.1519 -0.36295 0.51375 0.90485 0.32855 0.43295 -0.56755 0.83395 0.9606 0.76535 0.86515 -0.5599 0.0448999999999999 -0.32095 0.0775000000000001 -0.73425 -0.49995 0.6427 -0.63265 0.12065 -0.1099 -0.2985 -0.61115 -0.1393 0.5005 0.61575 -0.18375 0.6052 0.00600000000000001 -0.46995 -0.9193 -0.0922999999999999 0.7376 -0.1859 -0.2999 -0.5759 -0.31305 -0.36675 -0.4318 -0.50105 0.8226 -0.5446 -0.1269 0.27955 0.6979 0.5061 0.26685 -0.80535 -0.70785 -0.93525 0.6592 0.06555 0.14135 -0.991 -0.21705 -0.53305 -0.61325 0.36975 -0.03535 0.5555 -0.7022 0.2269 0.4018 -0.1564 0.11965 -0.26645 -0.828 0.1635 0.16925 0.0145 -0.4515 -0.8736 -0.63305 -0.9402 -0.2257 -0.3281 -0.5941 0.88285 -0.20975 -0.6041 0.89015 0.4077 0.3205 0.85695 0.0333000000000001 0.3449 0.7879 0.30815 -0.8266 -0.45955 0.42155 0.6256 -0.49485 -0.0637 0.7473 -0.11075 0.34325 0.23495 0.37495
"YKL009W_sn4188" -0.57955 -0.00839999999999996 0.43525 -0.53675 -0.49265 0.2395 -0.7064 -0.15865 -0.84075 -0.75955 -0.16855 -0.37475 0.0780000000000001 0.087 -0.02825 -0.27965 0.08795 -0.21895 0.5666 0.55755 0.6944 -0.47 0.2174 -0.71555 -0.70565 -0.94495 0.47415 -0.3735 -0.45465 -0.5816 -0.35145 -0.92615 0.37305 0.8664 -0.0227999999999999 -0.85965 0.49805 -0.5104 0.9005 0.742 0.50485 0.805 0.84625 0.9203 -0.96295 0.51635 -0.49685 0.66875 0.60455 -0.5727 -0.761 0.1973 0.42095 0.7009 -0.5282 -0.90245 -0.519 -0.135 -0.21835 0.6718 -0.8644 0.5883 0.74265 -0.8639 -0.4462 0.5756 -0.48315 0.44725 -0.5685 -0.6735 -0.8689 0.9559 0.9891 0.24995 0.22245 -0.3398 0.54035 0.000800000000000134 -0.0137999999999999 0.0271000000000001 0.8941 -0.69185 0.737 0.90665 0.691 -0.5367 -0.78245 0.417 0.6012 0.4905 -0.6044 0.51365 -0.54155 0.6521 0.65135 0.8138 -0.99665 0.3432 0.33835 0.00360000000000005 -0.42885 0.7167 0.35945 0.0204 0.23215 0.9071 -0.2393 -0.76185 0.27445 0.92355 0.37675 0.51795 -0.978 0.9544 0.0863 -0.99025 -0.25955 0.5724 0.1934 -0.57095 0.37265 -0.55425 0.9578 0.6702 0.83955 0.6051 0.8852 -0.1423 -0.6816 -0.5713 -0.1466 0.78095 0.0600000000000001 -0.4831 -0.8791 -0.9241 0.1026 -0.3203 -0.91525 -0.97355 0.776 -0.48425 -0.59095 0.0399 0.658 -0.0865499999999999 -0.58175 0.63075 0.94435 -0.9676 -0.89875 0.71235 0.2789 -0.92055 -0.27565 -0.58755 -0.94205 -0.5072 -0.22485 -0.95465 0.93205 0.42425 0.4032 -0.99935 -0.04875 -0.6965 0.4086 0.5674 -0.68285 -0.56685 -0.2399 0.2824 0.2095 -0.2594 0.2324 0.8903 -0.73715 0.86075 -0.3102 0.1574 0.61935 -0.5317 -0.34665 0.7152 0.59855 0.64455 -0.52055 -0.8388 0.48965 -0.40065 0.10505 -0.59045 0.56365 -0.3144 0.2702 0.24415 -0.1981 -0.7867 0.0218500000000001 -0.48315
"YIL148W_sn4108" -0.8836 0.5412 -0.3969 -0.14095 0.02765 -0.87745 0.106 0.2109 0.5731 0.65305 0.80425 -0.3351 0.0786 0.34085 -0.32245 -0.99595 -0.3591 0.44365 0.2974 -0.70175 -0.34225 0.43695 0.9894 0.4183 0.5563 -0.16345 0.36575 0.8208 -0.41555 0.38395 -0.5164 -0.6448 0.25045 -0.17085 -0.1061 -0.1498 0.19515 0.90075 -0.93565 -0.0506 -0.18585 -0.34785 -0.4955 0.4541 -0.76695 0.6698 -0.81555 0.5634 0.62805 -0.99245 -0.52195 0.7337 -0.84245 -0.67595 -0.82405 -0.93645 0.0869 -0.42215 -0.6117 -0.7704 -0.8859 -0.55505 -0.8869 0.9535 0.5523 0.7969 -0.8006 0.22605 -0.7639 0.1773 -0.8796 0.96145 0.30865 0.99285 0.8214 -0.46425 -0.9381 0.9382 0.28525 0.6878 -0.2822 -0.6532 0.48535 -0.44615 0.32 0.8965 -0.20825 -0.0610999999999999 0.195 -0.8168 -0.77425 0.18085 -0.079 -0.1538 -0.8825 -0.8283 0.22915 -0.3808 -0.16385 0.15905 -0.23415 -0.21385 0.3143 0.61895 -0.26425 -0.34285 -0.9947 -0.07665 0.68905 -0.1625 -0.2394 0.0512000000000001 0.731 -0.45855 -0.71065 -0.72645 -0.97065 0.49375 0.3583 -0.61125 -0.5926 -0.94675 -0.2763 -0.61665 -0.8576 0.7097 -0.29145 0.87685 0.3062 0.61415 0.84625 0.40265 0.43375 0.26405 0.0382 0.93115 -0.76755 -0.6477 0.7929 -0.7707 -0.6254 0.3971 -0.6545 -0.26955 -0.4176 0.10215 -0.6131 -0.93125 -0.5267 -0.5949 0.26735 0.30375 -0.89335 -0.90275 -0.437 0.93775 0.94485 -0.48525 -0.30655 0.3694 0.6244 0.8864 0.9543 -0.71535 -0.41245 0.0102500000000001 0.46635 -0.5169 0.733 0.43145 -0.0461499999999999 0.96245 0.46875 0.4077 -0.12985 -0.96935 -0.91775 0.5888 -0.5908 -0.96905 -0.59745 -0.7215 0.81625 -0.48575 0.7409 -0.3297 0.81065 -0.89745 0.17865 0.3261 -0.09785 -0.364 -0.7878 0.71505 -0.93525 -0.4179 0.1992 -0.1038 -0.5333 -0.36245
"YKL042W_tsq1121" -0.8857 -0.91605 -0.3751 0.6255 0.7412 -0.7946 -0.72865 0.7136 0.8767 0.1376 0.89295 0.7941 -0.08005 0.11225 -0.5712 0.774 0.9758 0.62145 -0.88705 0.5635 -0.71085 0.1968 0.37955 -0.4361 -0.23885 0.4934 0.86525 -0.48265 0.0560500000000002 0.2652 -0.702 0.89285 -0.0276 0.0640499999999999 -0.77345 0.69605 -0.0399999999999999 -0.25445 -0.8754 0.0488500000000001 -0.69235 -0.73 -0.969 0.89895 0.69635 -0.14475 -0.86825 0.5944 -0.4717 -0.16675 -0.293 0.67835 0.34485 0.26055 -0.7021 0.49965 0.37765 0.83375 0.3561 0.04755 -0.68555 0.00395000000000012 0.60345 0.2168 0.9891 0.3701 0.386 -0.87565 -0.4293 -0.90705 -0.7308 0.25565 0.4147 0.2364 0.5097 0.60515 -0.50035 -0.68715 -0.9411 -0.52365 -0.4485 0.37665 0.4642 0.0500500000000001 -0.61795 -0.37805 -0.12495 0.79565 -0.19095 -0.54655 -0.8165 0.61965 -0.9913 0.29505 -0.285 -0.3214 -0.657 0.3064 0.75255 -0.2984 0.76595 -0.9479 -0.7221 0.38975 -0.8883 0.6476 0.637 0.16605 -0.6135 -0.0529999999999999 0.9675 0.3019 0.425 -0.1351 0.4283 0.61765 0.45995 -0.45775 -0.81095 0.50875 0.9763 0.92575 0.80445 -0.5775 0.97335 0.7272 -0.74765 -0.41755 0.8525 0.36435 -0.74065 -0.29515 -0.54265 -0.5045 0.9179 0.0162500000000001 -0.2385 0.0926 0.94965 -0.1146 -0.18255 0.4462 -0.8245 0.2774 0.3804 -0.1377 0.1622 0.0586 0.42295 0.5197 0.9473 0.6076 -0.6325 0.62385 0.22445 0.60395 -0.78365 -0.9545 -0.81425 -0.2363 0.8544 -0.2894 0.51535 0.95065 0.11265 0.7269 0.1038 0.6965 -0.2378 0.8446 0.9467 0.818 -0.74125 -0.91575 -0.43565 -0.4943 0.99225 -0.1596 0.4268 -0.8638 -0.53975 0.62365 0.3619 0.88805 0.3526 -0.54225 -0.8551 -0.1353 -0.2683 0.3219 -0.5795 0.7022 -0.9349 0.9843 0.15185 0.3037 0.96275 -0.82015 -0.94375 -0.2426
"YKR083C_tsq1118" 0.4847 -0.02355 0.23275 0.7415 -0.14545 -0.41965 -0.60165 0.89415 0.54815 -0.226 0.8178 -0.44365 0.6931 0.9868 -0.5049 0.1305 -0.45495 -0.0532499999999999 -0.60545 -0.0836 -0.1888 0.33475 0.3045 0.2502 0.0463500000000001 0.0406500000000001 -0.5508 -0.75005 0.22155 -0.06895 -0.29715 -0.57995 0.40265 0.10015 0.96085 0.1852 0.9636 0.02905 0.2858 0.20815 0.8198 -0.0640999999999999 0.5789 0.66585 0.67315 -0.00800000000000001 0.5502 0.9579 -0.866 -0.34235 0.97265 -0.02135 0.346 -0.1744 -0.55905 0.87485 -0.8698 -0.3529 -0.1146 -0.0541999999999999 -0.3215 -0.2392 -0.45985 -0.1984 -0.12515 0.81475 0.58325 -0.432 0.8925 0.463 -0.17915 0.29145 0.0521500000000001 -0.2075 0.7155 -0.3045 -0.3153 -0.2013 0.99845 0.96095 0.1388 -0.87895 -0.67795 -0.63135 0.80345 0.38845 -0.0122 0.7534 -0.0602999999999999 -0.74495 -0.52465 -0.9707 0.0617000000000001 -0.2462 0.1126 0.80755 0.9596 -0.68505 -0.3825 -0.3841 0.38775 -0.91335 0.6444 -0.1395 -0.7432 0.12795 -0.25185 -0.2534 0.7681 -0.5078 -0.7964 0.72695 -0.8785 -0.10695 0.28125 0.59945 -0.21105 -0.90885 0.43175 0.8982 -0.10795 0.96745 -0.41015 0.83855 -0.7956 0.62485 -0.71245 -0.93665 0.77355 0.1506 0.53705 0.65955 0.79255 -0.2777 -0.77375 -0.7904 -0.28015 0.7798 0.6027 -0.25825 -0.42415 0.69355 0.16455 0.61715 -0.4177 -0.8543 -0.83435 -0.38185 0.2175 0.7244 0.48275 -0.0678 -0.7321 0.0419500000000002 -0.412 0.0453000000000001 0.71795 -0.3056 0.0935000000000001 -0.4953 0.0703 0.95005 -0.8103 -0.39675 -0.5818 -0.77005 0.85105 -0.43955 0.3424 -0.73255 -0.11175 -0.573 0.6293 -0.19915 0.000700000000000145 0.28405 0.1136 -0.28925 0.59055 0.0092000000000001 0.0299500000000001 -0.532 0.30385 0.85055 -0.56045 0.57935 -0.18815 -0.99315 -0.2789 -0.4575 0.97745 -0.7323 0.4457 -0.85635 0.31685 0.06725 0.00954999999999995 0.50165 0.0998000000000001 0.31085
"YKL054C_sn2133" 0.22505 0.95985 -0.28495 -0.02955 0.2068 0.2327 -0.0369999999999999 0.68605 0.78875 0.9817 0.80125 0.2218 0.8446 0.1569 0.19525 -0.0250499999999999 0.03735 0.37275 -0.287 0.4071 0.56055 -0.5168 -0.2106 -0.7848 -0.81495 0.3286 0.30815 -0.4734 0.88055 0.66445 0.0443500000000001 0.72535 -0.2397 0.85125 -0.5606 0.10335 -0.2832 -0.67555 -0.7645 -0.1187 0.4981 0.7944 -0.49555 0.7105 -0.7032 -0.0975499999999999 0.89515 0.31245 -0.59645 -0.70425 0.4853 -0.25685 -0.9398 -0.32725 0.37805 -0.1858 0.82125 0.12145 -0.60855 -0.0762999999999999 0.47805 0.53635 -0.45825 0.13355 0.40725 -0.43335 -0.1727 -0.98335 0.64805 -0.6318 0.3945 -0.0394 0.92065 -0.75715 -0.4306 -0.3058 -0.306 -0.2678 -0.34405 0.8835 -0.95455 0.6936 -0.6025 0.8204 -0.2465 0.01925 -0.7376 -0.7179 -0.000599999999999934 -0.6009 0.16875 0.1567 -0.9604 -0.8145 -0.3629 0.6875 0.97005 0.68825 -0.02645 -0.4004 -0.2433 -0.9554 0.73875 -0.86485 -0.558 0.13615 0.54325 -0.911 0.0574000000000001 0.3856 -0.9603 -0.1835 0.0167000000000002 -0.48915 -0.12035 -0.28015 0.0188000000000001 0.00405000000000011 0.3313 0.6827 0.27775 0.19935 0.2943 -0.53445 0.1682 0.42515 0.954 0.64585 0.3644 -0.8357 0.1261 -0.2817 -0.92575 0.4207 -0.44705 -0.20445 -0.26325 -0.62515 0.30995 0.423 -0.1907 -0.99315 -0.52 -0.43635 0.3664 0.4622 0.0221500000000001 -0.70005 -0.87135 -0.0779 0.73045 -0.653 0.80255 0.35135 -0.89715 -0.72305 -0.92385 -0.0501999999999999 0.54135 0.76835 0.65675 0.10295 0.0444500000000001 -0.0265 -0.16775 -0.3688 -0.80525 0.6188 -0.91925 0.8519 0.8982 0.5409 0.41785 0.16905 -0.9115 -0.2086 0.4409 -0.2629 0.62505 -0.16445 -0.87905 0.1119 0.5668 -0.24745 -0.02355 -0.36085 0.0963000000000001 -0.2608 -0.53005 -0.9339 0.09015 0.18605 0.6502 -0.294 -0.36925 -0.935 -0.0718 -0.5829 -0.69165 0.4615
"YKL104C_tsq991" -0.18145 0.22705 0.4911 -0.13735 0.1655 0.4459 0.8569 0.63085 -0.4585 0.51955 0.32215 0.34825 0.18485 0.3986 0.77365 0.0216499999999999 0.0988500000000001 -0.93515 -0.0680499999999999 0.45995 0.37285 0.00520000000000009 -0.54135 0.44635 -0.1557 -0.5464 0.13055 -0.1346 -0.68755 0.645 -0.0551999999999999 -0.73715 -0.3591 0.95595 -0.46385 0.1254 -0.7999 0.19995 -0.5499 -0.648 -0.9811 0.55955 -0.3218 0.01075 0.0194000000000001 0.32065 0.1087 -0.1655 -0.78405 -0.09 0.79625 0.3083 -0.31785 -0.06485 0.17395 -0.795 0.12115 0.369 -0.44155 0.22075 0.39195 0.313 -0.9656 0.6584 -0.75115 -0.50025 -0.3467 0.1112 -0.0359999999999999 -0.1189 0.16045 -0.2881 0.9886 -0.94545 0.35195 0.10315 0.6223 -0.56275 -0.5495 -0.8933 -0.9952 0.05565 0.09785 0.0622 0.2743 0.8452 0.5267 -0.38125 -0.5919 0.4086 -0.23215 -0.82845 0.5064 0.4505 0.2895 -0.54465 0.8149 0.23415 0.4259 0.17905 0.6691 -0.5416 -0.47955 -0.41035 -0.616 0.8706 0.56955 -0.38995 0.2572 0.16625 -0.11915 0.84565 -0.89005 0.46635 0.5085 -0.49425 0.48235 -0.79635 0.45515 0.48625 0.20775 -0.949 0.4886 -0.85455 0.0522500000000001 0.31585 0.48635 0.36735 -0.34735 0.5369 -0.778 -0.2241 -0.1505 0.8378 -0.76525 0.9807 -0.483 -0.42965 -0.2105 0.0522500000000001 -0.7751 0.1171 -0.2278 0.48255 0.39575 -0.867 0.9389 0.1192 -0.6394 0.08815 -0.3371 -0.9671 0.182 0.67675 0.20045 0.7666 -0.74315 -0.9182 -0.95765 -0.24855 0.46515 -0.02355 0.66875 -0.0426 -0.0984999999999999 -0.7461 0.81775 0.05545 0.75555 -0.0717 -0.2697 0.0562 0.1229 -0.0117499999999999 -0.80675 0.1622 0.47115 0.6045 -0.97415 -0.2408 -0.1581 0.25115 0.67465 0.3773 0.74125 0.3532 -0.6497 -0.19255 0.7861 -0.92645 0.65185 0.51015 0.3645 0.11065 -0.57415 0.7912 0.4365 -0.7953 0.13625 -0.82215
"YKR081C_tsq1327" 0.3538 -0.63445 -0.7887 -0.93315 -0.48295 -0.5702 -0.332 0.4859 -0.792 -0.6514 -0.5653 -0.6504 0.0847 0.80525 0.6704 -0.815 -0.89905 -0.2599 0.86975 -0.25685 -0.1878 0.58945 0.4302 0.2961 0.3947 -0.07655 0.27495 -0.22755 0.3041 0.0361500000000001 0.63395 -0.372 -0.4187 -0.463 -0.2428 0.7548 -0.95585 0.37405 0.5613 -0.4778 0.11075 0.98315 0.9821 -0.85315 0.92515 0.3788 -0.58685 -0.4516 0.82295 -0.74645 -0.93435 -0.3721 -0.0137499999999999 0.90205 0.8083 -0.78745 -0.88205 -0.14285 0.1818 0.29485 -0.249 0.70435 0.463 -0.8376 -0.85335 0.1918 0.3099 -0.0571499999999999 -0.83285 -0.7291 0.4082 -0.70175 0.6759 0.3442 0.46675 -0.36745 0.8554 0.7908 0.92395 -0.112 0.35345 0.9369 0.7534 -0.20835 0.1455 0.55775 0.30245 -0.1433 0.29085 -0.65235 0.26885 -0.2062 -0.8458 -0.66335 -0.8461 -0.92245 0.5611 -0.4802 0.2852 -0.8366 -0.34525 0.90985 -0.59405 0.8869 0.73095 0.6447 -0.46705 -0.1068 -0.54995 0.10305 0.2439 -0.66955 -0.1308 -0.37805 0.57655 -0.10945 -0.3168 0.01905 0.77125 -0.25385 0.98875 0.7766 0.56745 -0.44935 -0.0680499999999999 -0.48785 0.18 -0.1492 0.8575 0.4128 -0.7902 0.9248 -0.77515 0.4329 0.59215 0.1701 0.95035 -0.1707 0.3784 -0.7035 -0.8282 0.3485 0.0361500000000001 0.83965 -0.88525 -0.1253 -0.7713 0.99075 -0.80555 0.80155 0.4759 0.18325 0.6166 0.13795 -0.1456 0.8327 -0.4336 0.4459 0.2341 -0.6763 0.27075 -0.9408 0.5438 -0.98845 -0.7465 -0.503 0.46585 -0.665 0.26875 0.845 0.3042 -0.56725 0.5023 -0.4205 -0.66955 -0.5352 -0.1627 0.61345 0.4327 -0.51295 0.78235 -0.5885 0.3389 -0.53065 0.1291 -0.24775 -0.20305 -0.48375 -0.2289 -0.7071 -0.12655 0.1608 -0.76905 0.359 0.83365 -0.9194 0.4135 -0.36745 0.7563 0.21395
"YKL154W_tsq1163" 0.54785 -0.37145 0.60685 0.58125 -0.3931 -0.36645 -0.22155 -0.13265 -0.43365 -0.1324 0.2883 0.2152 0.9727 0.6748 -0.65215 0.19685 -0.0340499999999999 -0.49165 -0.59105 0.8447 0.44085 -0.7556 -0.76365 -0.73125 -0.32365 -0.91305 0.5574 0.64725 0.90475 -0.85135 -0.13335 0.18115 -0.7054 -0.7138 -0.9021 -0.6321 -0.82835 0.97265 -0.5599 0.4754 -0.2357 -0.63775 -0.88395 -0.3709 0.70065 -0.22545 -0.4748 0.22455 0.6824 0.4373 -0.5305 -0.24855 -0.1055 -0.2409 -0.7906 0.701 -0.5379 -0.31275 -0.74285 -0.32815 -0.90005 -0.21305 0.7711 -0.67165 0.6222 -0.97975 0.98815 0.9354 0.1502 -0.72 0.71235 -0.43995 -0.95055 0.8227 -0.0529499999999999 -0.42155 -0.01915 0.28745 -0.8548 -0.28305 0.53855 -0.1319 0.0221 0.07755 0.5923 0.6452 0.2585 -0.0689 -0.8661 0.7443 -0.2254 0.23225 0.81075 -0.0370499999999999 0.8677 -0.26855 0.46295 -0.7679 0.0736000000000001 -0.73435 -0.64355 -0.8737 -0.89905 0.73375 -0.7308 -0.6965 -0.69475 -0.96935 0.31885 0.00470000000000015 -0.7988 0.52825 0.61055 0.0667500000000001 0.51115 0.3558 -0.5278 -0.3647 -0.52895 0.3653 -0.357 0.43685 0.0593000000000001 -0.5154 -0.42475 0.3483 0.99155 0.42685 -0.2514 0.22755 -0.71045 0.3002 0.32505 0.28555 -0.288 0.3665 0.48485 -0.6128 -0.26105 0.74885 -0.8748 0.83285 0.3795 -0.4392 0.58045 -0.11535 -0.47035 0.8069 0.5057 0.353 0.26725 -0.7716 -0.34525 -0.55075 0.94505 0.678 -0.4385 0.62935 -0.0411999999999999 0.72605 0.51865 -0.30365 0.51705 0.0684 0.57105 0.15875 0.38435 0.0759000000000001 0.0645500000000001 0.00120000000000009 -0.34145 0.5907 -0.8943 0.99445 0.35655 -0.38585 -0.0551499999999999 -0.5295 -0.99435 0.53625 0.7868 0.9044 -0.27835 0.65735 0.41055 0.5763 -0.3914 -0.7878 0.23135 -0.96785 0.48625 0.93875 0.9952 0.2466 -0.95465 0.3361 0.3021 0.7521 0.309 -0.7362
"YKL144C_tsq1362" -0.51425 -0.0480999999999999 -0.4645 0.2246 -0.6512 0.40275 -0.8534 0.7807 0.72635 -0.95295 0.2077 0.3132 -0.04345 -0.57265 0.8461 0.2743 0.85995 0.207 0.1135 0.44065 0.6969 -0.0911999999999999 -0.06485 0.17755 0.57345 0.9993 0.0602500000000001 -0.17925 0.5057 -0.20095 -0.5537 0.7382 -0.44545 0.0827 0.35555 0.9884 -0.51415 -0.6387 0.0242500000000001 0.22335 -0.31925 0.22475 -0.42435 -0.7608 0.77515 0.1525 0.97995 0.57845 -0.0993999999999999 0.43265 0.21505 0.55025 0.89655 -0.4155 -0.12735 -0.9905 -0.2184 0.10335 -0.00664999999999993 -0.8163 -0.1343 -0.29545 -0.8545 0.33235 -0.0922999999999999 -0.58805 -0.9454 -0.87355 0.95635 -0.5405 0.22925 0.32955 -0.8321 -0.0370999999999999 0.14335 0.74165 -0.5727 0.5658 -0.76355 0.6578 -0.00944999999999996 -0.7595 -0.14905 -0.89375 0.08355 0.10315 0.0441500000000001 -0.75145 0.5365 -0.7409 0.4471 0.22165 0.2869 -0.31375 -0.5783 -0.783 -0.3668 -0.8309 0.8468 -0.32485 0.45525 -0.4833 -0.85885 -0.1409 0.45485 0.65985 0.7685 -0.2345 -0.98865 0.85545 -0.6258 -0.7071 -0.93795 0.55755 -0.5742 -0.1047 -0.80975 -0.40585 0.04355 -0.1648 0.10895 -0.47485 0.0143 -0.1297 0.0890500000000001 -0.68995 -0.2729 -0.75125 -0.60665 -0.00939999999999996 0.21525 0.00265000000000004 0.58735 0.6675 -0.65115 -0.98735 -0.7399 -0.11145 0.5369 -0.76265 0.56475 0.33515 -0.643 -0.0579499999999999 -0.8124 0.9353 0.80805 -0.506 -0.132 0.2846 -0.6183 0.1713 -0.3542 -0.9038 -0.9944 -0.79595 -0.5401 -0.5302 0.78045 0.8334 -0.48325 -0.4418 0.77705 0.7621 0.3611 -0.9228 0.41735 0.50935 -0.4648 0.82395 -0.0228499999999999 -0.0679 0.3022 0.3743 -0.2031 0.6009 -0.96975 0.80645 -0.9376 0.32725 0.9197 -0.18955 0.0138 0.9796 -0.5881 0.22825 -0.61785 -0.5513 -0.65115 0.1591 0.45685 -0.98985 0.10705 -0.0351499999999999 0.6665 -0.56155 0.703 0.1119 -0.97995 -0.66325
